+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,   9535.25,       704.75
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,   7066.75,       101.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7068.125,       99.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,    7055.5,        112.5
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7165.125,        2.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10168.875,       71.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7099.125,       68.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7049.875,      118.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10022.625,      217.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,   9672.75,       567.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10187.375,       52.625
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10124.125,      115.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240, 10131.375,      108.625
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240, 10119.625,      120.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240,  10112.75,       127.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240,  8606.625,     1633.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,DEV_MDS                       ,         100,    5.5625,      94.4375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDAOLSPC                     ,        1800,      .125,     1799.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDAOLSPC                     ,        1800,      .125,     1799.875
